userid,songid
00000017,5BrTUo0xP1wKXLJWUaGFtk
00000017,4P6BuLsqtg5uISdE77ypI9
00000018,5RIVoVdkDLEygELLCniZFr
00000018,6aJ90LBl96bly9zuEH1U2X
00000018,5PsP6R5YDRh5IaqAey04AA
00000018,7u6aTzXw1JtiK5sr7XctFs
00000018,4OikxHAgM14El0wQIyyhP8
00000018,024Q1MI4uaYHF6j2Q2ZYgF
00000018,7ytR5pFWmSjzHJIeQkgog4
00000018,3cSuhzV7wKX5diQ8hos78P
00000018,57rjJ54Tu3pXI2X4owPg51
00000018,3xhTCpyWpZJ6z5miHy8TRF
00000018,6vN77lE9LK6HP2DewaN6HZ
00000018,4Oun2ylbjFKMPTiaSbbCih
00000018,794F99D5BQHS5ZGRXAs7I5
00000018,7IhsLJMqdxoo7YAZjaSMru
00000018,6Y9kdB2O0h9gq9y2vclsWT
00000018,6ezg5Mm5UEEi3Oqsbb7Cjn
00000018,0aJ2hFC6e9Z00Lx9RIRNcT
00000018,4jTiyLlOJVJj3mCr7yfPQD
00000018,7EZPH9Px3gXlxD5KJDwtwc
00000018,2QtxlzvSBONjs1bDC34ixs
00000018,7wuh65sqmWBJRsjhmOM3Wl
00000018,7JeKXMQKm6GoLGTkNy2jZ0
00000018,2SuMoyOaAVBg5AzfKyZaKV
00000018,7FIWs0pqAYbP91WWM0vlTQ
00000018,0B2ZuTLZnWQ6gz8RlNwBu1
00000018,1NNDZc9BHaWe9JqIsPRlNV
00000018,6Rlf0CM4DEKOyxsxeVMq6w
00000018,3F9ByoUqu31xU0I3G5xfVg
00000018,7MAibcTli4IisCtbHKrGMh
00000018,5eqK0tbzUPo2SoeZsov04s
00000018,07u02f6biDHx5VexfAs41b
00000018,3XlqAdd4uGkJpJ9rrtHJKH
00000019,4cacyP5c3PMlfnyjpg13xW
00000019,7FYH5AW3bVfZHJIQpq3UOA
00000019,28AUzRo0nQLESL55WDV0um
00000019,3Okb56pSKGdoTWUcv4isoo
00000019,0jSMveIWvnhDIvzqN74Uc7
00000019,5tPab9ITAFIgaKc4JLuqkB
00000019,3JdyhQORbJkCWT8xfLd8gD
00000019,21jGcNKet2qwijlDFuPiPb
00000019,0B8drtTSp68pZdkmVrG9ZA
00000020,31I3Rt1bPa2LrE74DdNizO
00000020,53GO7SC0UJhG8Rcuvf5Zub
00000020,7g7M96UGiA7OR79H86gV4m
00000020,563vSy3HB5NHxel1VGQCW6
00000020,0hquQWY3xvYqN4qtiquniF
00000020,1kEruIJPLnM1agV8bnCmSZ
00000020,37F7E7BKEw2E4O2L7u0IEp
00000020,2gwkD6igEhQbDQegRCcdoB
00000020,6Wt5QBzHp9vdSLAFlvdnDQ
00000020,5hTpBe8h35rJ67eAWHQsJx
00000020,4NZrZgrRoR4GwR7flWOXRI
00000020,3Gf5nttwcX9aaSQXRWidEZ
00000020,5rK0pyEObO4DBFLy682QvR
00000020,7FGvAPKP5rn0JnWn6qLqVP
00000020,1YR9iNGXtsbrd8deR9ULDD
00000020,6HfOzLLjsaXsehIFEsrxTk
00000020,2Fxmhks0bxGSBdJ92vM42m
00000020,2aIdVb8v9KTpEZnftkz2mD
00000020,5vIu19A3EEdHgFM4Cba6F4
00000021,2GrOq1y5gksYrqkc8Jzl9T
00000021,1U8Ho1nOzKXYDvfigOuHG4
00000021,3OWcWJz1c0pIc6L3IDDhpP
00000021,2QEvKBP0cHfx1aSvCWDYco
00000021,06iMqWThw4w8fTFyccvOwr
00000021,1IAzD1muglOxOcPbUHs70R
00000021,323Tzd2yjV4pifrVAajafb
00000021,59rtiYOPgMEDf3yPEfU2la
00000021,6S5SJlNXgrUBTLa58NMwGk
00000021,5lFDtgWsjRJu8fPOAyJIAK
00000021,7f2HHmhlbdkW5f9Ge26qny
00000021,01XFgRZfZI7oBagNf1Loml
00000021,2G1tXoGBaEMJ7FKGnkf6ud
00000021,2mpFm3f7QmdsVtSAIICEB7
00000021,0wbnC9AUenxp613TYaJsGK
00000021,4wqzOaLxiCRy2Et8tRyNSX
00000021,0Q0IVlqMV64kNLlwjPj0Hl
00000021,4MHboJP4Mj8b2bc4hXayIo
00000021,7K8XoQXZBffc4xG2xIQHMO
00000021,00i2HU7TEzzftShjRrDSEF
00000021,0s46SltT4On0Z6kglK1I5c
00000021,7t2bFihaDvhIrd2gn2CWJO
00000021,0gljI0CtjpdZK6ecidfxto
00000021,5Sw4NiI7SniktcUwPweTvs
00000021,3xQCXDHNJXSVxECjTJCHFu
00000021,2LvRR121MWFmmEGkuV2vQP
00000021,0Ed7MeXx64f6OcIuoTRCg1
00000021,2XKNIzuVL2aOlzGUiPkctF
00000021,3ssX20QT5c3nA9wk78V1LQ
00000021,0svl7cK07gK1ia5ainczU5
00000021,3ZdJffjzJWFimSQyxgGIxN
00000021,3hwwIr2pcL2IWBpEUj5Hya
00000021,1wHZx0LgzFHyeIZkUydNXq
00000021,1TkWsnheqK0gBtvh07BtNX
00000021,0s9A4pUBLw68E76vY8LU9K
00000021,4ycLiPVzE5KamivXrAzGFG
00000021,68vgtRHr7iZHpzGpon6Jlo
00000021,5tz69p7tJuGPeMGwNTxYuV
00000021,4iZdCChpb4nEH2jirUH90e
00000021,1Sgj10byiGzPpI2IrXSFEn
00000021,6qUEOWqOzu1rLPUPQ1ECpx
00000021,4woTEX1wYOTGDqNXuavlRC
00000021,3USxtqRwSYz57Ewm6wWRMp
00000021,2Vpj5colB0MPy3Zg5SITEC
00000021,5U1lQBg8zLFZCv9UzU6Noh
00000021,5vpDsiVqiZLRwKAzQO708k
00000021,4X5f3vT8MRuXF68pfjNte5
00000021,3fpTMuD1u3gJlVI4FadVHs
00000022,0TwBtDAWpkpM3srywFVOV5
00000022,4fzsfWzRhPawzqhX8Qt9F3
00000022,72KLMEKkWDJfqQ2iiwDqHa
00000022,2Y0wPrPQBrGhoLn14xRYCG
00000022,0F7rEdewJ6cSLylOZZpDu7
00000022,2GrOq1y5gksYrqkc8Jzl9T
00000022,6xChOqrClteugb4RwSD1kS
00000022,43uQtNJUmlEdJtjbz6GdGL
00000022,1YQ7BbJR8HqAolfprvxGKu
00000022,66TRwr5uJwPt15mfFkzhbi
00000022,4NT8MTxwf9wvZ4Ui36x7O2
00000022,6OSmeoh8kXhCfz9WqvzDoJ
00000022,20jYtEun4dUdYZ9foaOC48
00000022,1YR9iNGXtsbrd8deR9ULDD
00000022,712uvW1Vezq8WpQi38v2L9
00000022,7FGvAPKP5rn0JnWn6qLqVP
00000022,0AOvNRgl0SMfOibWA5bP8o
00000022,3kZoay4ANo86ehb6s4RwS9
00000022,00ko9WaS4jOX1kEk3gvHjf
00000022,44K6XKn212DOseP82tWXPS
00000022,63XXvHR6FfiRDk5lKNNCMI
00000022,2yr2HnFYl7XvqJk4fXoQBt
00000023,0JSCZdPOPR7d8Mfi09tIxU
00000023,5E75Cr0oqxGoX0YYwdC3nZ
00000023,2OcLr0onQU36t5oQ5NTMpy
00000023,2gam98EZKrF9XuOkU13ApN
00000023,7x6SuiiH3fcrsAgfkp2OwQ
00000023,5a4AQWs84xeEyYUd1iC2Pn
00000023,1Oi2zpmL81Q0yScF1zxaC0
00000023,6kL0m9YKOaMxdO0sgbeq5H
00000023,6g7bQ8qabCjVQQj2giiYZZ
00000023,6o3s08kk2fQI37vxGZDrJ1
00000023,1wva1IlWLDNLgwipUWcmjy
00000023,2BcMwX1MPV6ZHP4tUT9uq6
00000023,6gBFPUFcJLzWGx4lenP6h2
00000023,7IhsLJMqdxoo7YAZjaSMru
00000023,3oh6SCCeLuXhFpEyepla6G
00000023,3wKKkGVn7cVSfgPeYYIiXG
00000023,7fBv7CLKzipRk6EC6TWHOB
00000023,771lQyKAtqXRpZ7iM4JsbP
00000023,6BdgtqiV3oXNqBikezwdvC
00000023,2GrOq1y5gksYrqkc8Jzl9T
00000023,6iajHa34cSiD5s42Cq9miJ
00000023,31bf9SEOppLU6lQ85d8om6
00000023,3erAiWBiKsbVG39cqCrsI0
00000023,6aJ90LBl96bly9zuEH1U2X
00000023,3jHBgKdLCf46aP3HRI0WYv
00000023,2yr2HnFYl7XvqJk4fXoQBt
00000023,4MxZW1XEcPuIZmkANsJabC
00000023,3nqQXoyQOWXiESFLlDF1hG
00000023,0jSMveIWvnhDIvzqN74Uc7
00000023,6HMtHNpW6YPi1hrw9tgF8P
00000023,0s46SltT4On0Z6kglK1I5c
00000023,4LE8fR53Pjd6xmHBUlxArg
00000023,1IAzD1muglOxOcPbUHs70R
00000023,0TT7wJiEYD5GAeJfSR1ETX
00000023,7ElF5zxOwYP4qVSWVvse3W
00000023,0B2ZuTLZnWQ6gz8RlNwBu1
00000024,3XlqAdd4uGkJpJ9rrtHJKH
00000024,2znzyzlAUc8Z1Ikq9aFOcx
00000024,1V4jC0vJ5525lEF1bFgPX2
00000024,5XkeTGKcCkGF8l6fA9YpsS
00000024,3GMR3hyv8BccozoebVMve3
00000024,0wbnC9AUenxp613TYaJsGK
00000024,5KSJ9k1FYjFLnIRlJT2wF8
00000024,0vzSAyinyA619ZbrOaAi04
00000024,6x4tKaOzfNJpEJHySoiJcs
00000024,37BZB0z9T8Xu7U3e65qxFy
00000024,12PNcnMsjsZ3eHm62t8hiy
00000024,4jtyUzZm9WLc2AdaJ1dso7
00000024,2dxjKgT0li4qBI3QwuN9Ih
00000024,0fGh0trRN1xz3s41r7V5ce
00000024,0RZXNlGPvfMo54fd6uCvAT
00000024,53GO7SC0UJhG8Rcuvf5Zub
00000024,0AOvNRgl0SMfOibWA5bP8o
00000024,2k431Ect1b8BW0oTvHEU5R
00000024,2Lg4kvhOrPhpGEZmSe7VAN
00000024,6Sh54zHJjnLvpyr5Eom5F9
00000024,6syOdAs4IK8kPWR7gDyjRw
00000024,024Q1MI4uaYHF6j2Q2ZYgF
00000024,7MXVkk9YMctZqd1Srtv4MB
00000024,1ohwrBQrxIlqMYfkoYERiN
00000024,6D1CstH1YvzNN8cPd9ay9Q
00000024,2NRQ80uXOLkfNMXsjuBOxB
00000024,7G3lxTsMfSx4yarMkfgnTC
00000024,53SyS13jh56ii7rlD19cWG
00000024,2V4bv1fNWfTcyRJKmej6Sj
00000024,6SmPPtaMnfxgz5duA6t9Cu
00000024,3ESSGgWzRf1xvP7G5hHMhB
00000025,7nR3jmYBf3e9TEf6zpJiZb
00000025,4K45MZQw6oVl9PUiouVoED
00000025,7CZyCXKG6d5ALeq41sLzbw
00000025,1wva1IlWLDNLgwipUWcmjy
00000025,0Ed7MeXx64f6OcIuoTRCg1
00000025,28AUzRo0nQLESL55WDV0um
00000025,3Ofmpyhv5UAQ70mENzB277
00000025,7MQywXGHEev7JmwwIzMcao
00000025,5IaHrVsrferBYDm0bDyABy
00000025,0TK2YIli7K1leLovkQiNik
00000025,1wHZx0LgzFHyeIZkUydNXq
00000025,3YQjgTpUVNWvpYeb2mtTF7
00000025,72i5s3SBDEkaRUOgUTlkfO
00000025,31bf9SEOppLU6lQ85d8om6
00000025,37F7E7BKEw2E4O2L7u0IEp
00000025,2gwkD6igEhQbDQegRCcdoB
00000025,4X13MIZR2P4mon0udxgKhW
00000025,2d8JP84HNLKhmd6IYOoupQ
00000025,6lrRIfQDcikJ5y5DtyZPuJ
00000025,0B2ZuTLZnWQ6gz8RlNwBu1
00000025,6J5sxraPPZ4b0CVOGAgpXj
00000025,53duuSwaLOZuIrELvZXqLH
00000025,5rK0pyEObO4DBFLy682QvR
00000025,6MLsahMK3VvH9NUwXOktdS
00000025,4jtyUzZm9WLc2AdaJ1dso7
00000025,6syOdAs4IK8kPWR7gDyjRw
00000025,2tJulUYLDKOg9XrtVkMgcJ
00000025,2K2nfIHU02JUJtzLvUx0ju
00000025,03ERnTvSV5fy8WAyvA4uNP
00000025,4mmkhcEm1Ljy1U9nwtsxUo
00000026,0z5ZPs57J2KERwM1tBM2GF
00000026,4BbKdA6szsCVCpLtlKKbX4
00000026,7x6SuiiH3fcrsAgfkp2OwQ
00000026,69bHJ9qs5FrUJbKP8xU8uZ
00000026,6j9iyrrmqWlQZ5SD1hSTaq
00000026,1iDg5Sew5NGSxoIC7Qe5GT
00000026,2s9NvnrAU9WahyWRa0Ou9m
00000026,0x3TibRgnSqzkcwrqBd4iX
00000026,5BrTUo0xP1wKXLJWUaGFtk
00000026,4f7i5mGkpmjORhoN77kSch
00000026,5Mmk2ii6laakqfeCT7OnVD
00000026,7EQGXaVSyEDsCWKmUcfpLk
00000026,3kW5Rq9AIL0QQuYTSKNkQw
00000026,2s0ouHqJebHfiQ6C1GUFJd
00000026,08uGhvS5MfBk7crUCpnjva
00000026,1kEruIJPLnM1agV8bnCmSZ
00000026,4wqzOaLxiCRy2Et8tRyNSX
00000026,5KSJ9k1FYjFLnIRlJT2wF8
00000026,7yL4wdksHlDnmKvofxMTBE
00000026,5880eYQmXx3c3oD22IljIt
00000026,01oPNCtTniFT3YM4K3ksTf
00000026,6xChOqrClteugb4RwSD1kS
00000026,1jo3TwNGCXfNdB5uba3ZVv
00000026,2n5gVJ9fzeX2SSWlLQuyS9
00000026,627IFsuW7eFp9Mj5dg5cQr
00000026,5IweeQZdY5XEzStLzUJG5t
00000026,5LN1B9uVAVleCZ2euGarvi
00000026,1f5cbQtDrykjarZVrShaDI
00000026,343YBumqHu19cGoGARUTsd
00000026,0jkeRqlWciqKxU3iHQfdWj
00000026,1xMPwgmLHVXkIFYL0rvGiZ
00000026,2bjwRfXMk4uRgOD9IBYl9h
00000026,5H3B1WtZYGmyOYOXgQltKU
00000026,76dZuMVXjIyLPRLv00skGd
00000026,7seTcUFOhn5caSDbiSfsp0
00000026,503OTo2dSqe7qk76rgsbep
00000026,4MHboJP4Mj8b2bc4hXayIo
00000026,6REbwUNlppTfcnV4d4ZoZi
00000026,6RtPijgfPKROxEzTHNRiDp
00000026,5vpDsiVqiZLRwKAzQO708k
00000026,04aAxqtGp5pv12UXAg4pkq
00000026,53duuSwaLOZuIrELvZXqLH
00000026,2I9foKseoFQh07p6sD2voE
00000026,7K4Aq4awgYvDKEJdEvvl4j
00000026,2QtxlzvSBONjs1bDC34ixs
00000026,5IjRKZlpKVBBRn0COL7pik
00000027,4LwU4Vp6od3Sb08CsP99GC
00000027,2IBF9lQ9lgVai8LkskI5L7
00000027,2iJuuzV8P9Yz0VSurttIV5
00000027,50kpGaPAhYJ3sGmk6vplg0
00000027,0Ss50OU9tCozI7JIywkv14
00000027,7nYvUtkQMx1v80S2FH2s9J
00000027,09EwNbGvUyu7BDEYG0cJro
00000027,0s9A4pUBLw68E76vY8LU9K
00000027,29d0nY7TzCoi22XBqDQkiP
00000027,7nR3jmYBf3e9TEf6zpJiZb
00000027,4nva9EpKntUTs6CRSGBCn9
00000027,3Gf5nttwcX9aaSQXRWidEZ
00000027,2iDjCLUOGhJtz5cPHljGVd
00000027,7g7M96UGiA7OR79H86gV4m
00000027,5nZRVPVZdHfNVaDnl1IaiY
00000027,7xQAfvXzm3AkraOtGPWIZg
00000027,6HZILIRieu8S0iqY8kIKhj
00000027,5CWyE2OcZI1HVnHBh4RrKF
00000027,0YkJU6TjjwzsVXUPRIO0DB
00000027,7qHAjAL7CpadaZLamuBZRm
00000027,4SyadrABZJIjeND1HPJS31
00000027,0TT7wJiEYD5GAeJfSR1ETX
00000027,2UVbBKQOdFAekPTRsnkzcf
00000027,0EWr7rj8u0R2o8hX397Mwa
00000027,3erAiWBiKsbVG39cqCrsI0
00000027,7hfRrdFJgFKK3cJ4rmkecE
00000027,2CEgGE6aESpnmtfiZwYlbV
00000027,14blxrgE0VWAgv5aF2wWmx
00000027,01XFgRZfZI7oBagNf1Loml
00000027,0F7rEdewJ6cSLylOZZpDu7
00000027,1ULa3GfdMKs0MfRpm6xVlu
00000027,3eFBLpdod3HTbTCxzxVKYK
00000027,1ei3hzQmrgealgRKFxIcWn
00000028,0qy5D3OJre7SPJNMOL9I71
00000028,5MzjQ95rdB2xt9DNa2IzaC
00000028,2n5gVJ9fzeX2SSWlLQuyS9
00000028,4LE8fR53Pjd6xmHBUlxArg
00000028,1sEY2ApoZv6NnxqL8niytl
00000028,3HkMNtOIciULbIrsxyl1mq
00000028,177whjgOe4OAqNvgu6GETq
00000028,22UDw8rSfLbUsaAGTXQ4Z8
00000028,71A6V5dh5Y8ikhm6NGwZ7p
00000028,5GPm7PsMQwceQvfYlGXcCt
00000028,6SDAOIs8wLJvhEXcIMgm5f
00000028,6Y9kdB2O0h9gq9y2vclsWT
00000028,1AKIrNGGllZmEbh9BbEx0O
00000028,7EiZI6JVHllARrX9PUvAdX
00000028,5U1lQBg8zLFZCv9UzU6Noh
00000028,3aw9iWUQ3VrPQltgwvN9Xu
00000028,7hfRrdFJgFKK3cJ4rmkecE
00000028,1EM23A621Z0QyTlWKu7T1l
00000028,3AEgic4yp82NxMWUjHtxnO
00000028,3kZoay4ANo86ehb6s4RwS9
00000028,4dK00wCxlqWEeN8BoM1BHT
00000028,0osPX8TruIebOhKuG6GK8C
00000028,3XC7PIZGrna52zyFDXp48L
00000028,4U5CjTT6uObhD2vwnD4zOF
00000028,2bBClS4zzrRd4Aj59NaKSv
00000028,7IhsLJMqdxoo7YAZjaSMru
00000028,2yr2HnFYl7XvqJk4fXoQBt
00000028,6jmTHeoWvBaSrwWttr8Xvu
00000028,6iajHa34cSiD5s42Cq9miJ
00000028,4y35lEbyqHAuVEVMe4waSE
00000028,4hrae8atte6cRlSC9a7VCO
00000028,3TlFNLjRnslvF7Y5iS34ZA
00000028,7H6ev70Weq6DdpZyyTmUXk
00000028,3bMNprrp2JDKZsGbiXpsJl
00000028,0l3GEbH3CviUytD6iX4wzg
00000028,3uqinR4FCjLv28bkrTdNX5
00000029,2Lg4kvhOrPhpGEZmSe7VAN
00000029,0HNAPf0cLMkVQfwPl74kF3
00000029,3HnhrVBybVBzp9yEQcAzfC
00000029,6M3tbJcqQDOrTE9EbataIr
00000029,4faiJXyBflUVVOOE9fxbeg
00000029,7EiZI6JVHllARrX9PUvAdX
00000029,3SZqA7rQvROJsCbUu2v0xa
00000029,3nqQXoyQOWXiESFLlDF1hG
00000029,4h5KBcltGefua73AUPYps7
00000029,5rK0pyEObO4DBFLy682QvR
00000029,26liGJfeDiHLVn0qTETkt1
00000029,3i1B1PnsfnOQPGVIzhf1lr
00000029,5IZc3KIVFhjzJ0L2kiXzUl
00000029,27mhCGdAA8gM7b33KIiB3k
00000029,2q4rjDy9WhaN3o9MvDbO21
00000029,5a4AQWs84xeEyYUd1iC2Pn
00000029,74ozBdPG4zfj1hv7EF5hwP
00000029,5eqK0tbzUPo2SoeZsov04s
00000029,503OTo2dSqe7qk76rgsbep
00000029,4tXA1TUmKvz7CbUT9LUHDx
00000029,4ycLiPVzE5KamivXrAzGFG
00000029,2c7H254xlKoGhmZT194C0T
00000029,1PS1QMdUqOal0ai3Gt7sDQ
00000029,7Bpx2vsWfQFBACRz4h3IqH
00000029,6xbraxG0bSBOuAr5IUXmtM
00000029,4GXH9A6fzuE0MNtqtzjhLg
00000029,3TlFNLjRnslvF7Y5iS34ZA
00000029,1ei3hzQmrgealgRKFxIcWn
00000029,36Hwcla06Q5BCr59CL0sBp
00000029,3u9pftbhkHKNti0U58q5j3
00000029,2SAqBLGA283SUiwJ3xOUVI
00000029,7xYnUQigPoIDAMPVK79NEq
00000029,7t2bFihaDvhIrd2gn2CWJO
00000029,0ZNrc4kNeQYD9koZ3KvCsy
00000029,7IMt6vPcCbtNqXay4Zp9ya
00000029,4f7i5mGkpmjORhoN77kSch
00000029,6ro8Rx5kXXiIFmjPTlJjAI
00000029,6tDxrq4FxEL2q15y37tXT9
00000029,5uqphUYsR45kPYplrYSAQh
00000029,5g1vtHqi9uV7xtYeCcFOBx
00000030,6Iuh3vNjpWhSeHM3RZgzQL
00000030,57rjJ54Tu3pXI2X4owPg51
00000030,1f5cbQtDrykjarZVrShaDI
00000030,4FI0rdztOAYJZMupujL5Gp
00000030,60PAzFNW3vAiAiVK6DRJfB
00000030,2yjlYDiNiQkdxVqTlaSrlX
00000030,19O4dTFbBFSdNuGSigy1p4
00000030,3jHBgKdLCf46aP3HRI0WYv
00000030,3GMR3hyv8BccozoebVMve3
00000030,5RIVoVdkDLEygELLCniZFr
00000030,1xznGGDReH1oQq0xzbwXa3
00000030,59rtiYOPgMEDf3yPEfU2la
00000030,0TwBtDAWpkpM3srywFVOV5
00000030,5ByAIlEEnxYdvpnezg7HTX
00000030,0F7rEdewJ6cSLylOZZpDu7
00000030,0k6DnZMLoEUH8NGD5zh2SE
00000030,01oPNCtTniFT3YM4K3ksTf
00000030,0jqBo5RYn008f4ZY8kPewW
00000030,5r29mFrurlVBbqJzjr2XW6
00000030,1KW8BTLgbRCTH8pzUmboLE
00000030,0fGh0trRN1xz3s41r7V5ce
00000030,1NpW5kyvO4XrNJ3rnfcNy3
00000030,0d28khcov6AiegSCpG5TuT
00000030,07rmSXN6vNoquX1AsWd9pP
00000030,4BbKdA6szsCVCpLtlKKbX4
00000031,3Gf5nttwcX9aaSQXRWidEZ
00000031,1Oi2zpmL81Q0yScF1zxaC0
00000031,53CJANUxooaqGOtdsBTh7O
00000031,2eMwDehkIC1j68U6FA3Eiq
00000031,0UaMYEvWZi0ZqiDOoHU3YI
00000031,4UhUXGXEeq3mPJyzZkx9fY
00000031,3GKL13lkM5nRc4zC1lIOrR
00000031,5D2mYZuzcgjpchVY1pmTPh
00000031,0tIG1vFpmO37RDRvcjQRg0
00000031,4iZdCChpb4nEH2jirUH90e
00000031,5XkeTGKcCkGF8l6fA9YpsS
00000031,7xQAfvXzm3AkraOtGPWIZg
00000031,5Y78yINSOCW6xbOfGWNBg4
00000031,01oPNCtTniFT3YM4K3ksTf
00000031,7sO5G9EABYOXQKNPNiE9NR
00000031,1tkg4EHVoqnhR6iFEXb60y
00000031,5NQbUaeTEOGdD6hHcre0dZ
00000031,3jagJCUbdqhDSPuxP8cAqF
00000031,1jo3TwNGCXfNdB5uba3ZVv
00000031,7BMO7O7ImjV8HNTH74Tshv
00000031,7t2bFihaDvhIrd2gn2CWJO
00000031,0YkJU6TjjwzsVXUPRIO0DB
00000031,5n4Ws20sveldU4wt5UT4Ej
00000031,2tNmhDlMbwQZLxQtWMt2EU
00000031,5vWwuFTSoPdyY8rH1mui8W
00000031,0pSBuHjILhNEo55xK1zrRt
00000031,5UsLjwBaTHBX4ektWIr4XX
00000031,20jYtEun4dUdYZ9foaOC48
00000031,1ohwrBQrxIlqMYfkoYERiN
00000031,3OWcWJz1c0pIc6L3IDDhpP
00000031,1AJx5jJQy9pKKxcnHm85RY
00000031,2PEDTqoTTUefVpJfjlAGE4
00000031,1nX9KhK3Fff27SnrIor2Yb
00000032,2CtCwQhY0ZLvr8L2l8Bo6e
00000032,5sNESr6pQfIhL3krM8CtZn
00000032,0b9oOr2ZgvyQu88wzixux9
00000032,5nZRVPVZdHfNVaDnl1IaiY
00000032,0cNJ3huiV99wvUN1tmQLTL
00000032,5Mmk2ii6laakqfeCT7OnVD
00000032,1tAutlhI9FwnKn7fVgmd5P
00000032,3CcvahnsiArpTHYQEWV2Au
00000032,3XC7PIZGrna52zyFDXp48L
00000032,2ANLarE8yHVsLWW21nj79M
00000032,19gEmPjfqSZT0ulDRfjl0m
00000032,03ERnTvSV5fy8WAyvA4uNP
00000033,10I3CmmwT0BkOVhduDy53o
00000033,5OI48E8HqkN8fnTOu3Hfuf
00000033,0hquQWY3xvYqN4qtiquniF
00000033,2D1hlMwWWXpkc3CZJ5U351
00000033,3WkibOpDF7cQ5xntM1epyf
00000033,7KOlJ92bu51cltsD9KU5I7
00000033,6j236RwzFFj4wqH2tWJNBD
00000033,1xznGGDReH1oQq0xzbwXa3
00000033,2eOuL8KesslTLQERQPu11D
00000033,5Sw4NiI7SniktcUwPweTvs
00000033,7yL4wdksHlDnmKvofxMTBE
00000033,6TrNRd98WksT9Kkmx9uj6R
00000033,2eMwDehkIC1j68U6FA3Eiq
00000033,6iajHa34cSiD5s42Cq9miJ
00000033,6V2D8Lls36APk0THDjBDfE
00000033,71A6V5dh5Y8ikhm6NGwZ7p
00000033,6xChOqrClteugb4RwSD1kS
00000034,7BKLCZ1jbUBVqRi2FVlTVw
00000034,0TlLq3lA83rQOYtrqBqSct
00000034,5l4WHxaPQ4gVeGhYJQnsGr
00000034,5tz69p7tJuGPeMGwNTxYuV
00000034,5OI48E8HqkN8fnTOu3Hfuf
00000034,4zYTZvtcww7OWKie7fxA9E
00000034,0trHOzAhNpGCsGBEu7dOJo
00000034,177whjgOe4OAqNvgu6GETq
00000034,5vWwuFTSoPdyY8rH1mui8W
00000034,024Q1MI4uaYHF6j2Q2ZYgF
00000034,0cNJ3huiV99wvUN1tmQLTL
00000034,7aEjUdVMgHPQQdIIcaWnyt
00000034,7xQAfvXzm3AkraOtGPWIZg
00000034,5kxddRG1RZaZROadk7iC4D
00000034,5F7caGhe84C6ONva5S8yXF
00000034,1WoOzgvz6CgH4pX6a1RKGp
00000034,3SZqA7rQvROJsCbUu2v0xa
00000034,3j9UIPpivEXyfV67agjXKH
00000034,7lVNTXkI3cHFvcXiI8damb
00000034,7Ezwtgfw7khBrpvaNPtMoT
00000034,1TkWsnheqK0gBtvh07BtNX
00000034,7zl7kehxesNEo2pYkKXTSe
00000034,4LE8fR53Pjd6xmHBUlxArg
00000035,1ozdRCYFVt8Ui0dba1520D
00000035,1LnEW2Dx4pFZ4yZ4dXFY4f
00000035,0YneC4nNQEsKCqAGCv1tJK
00000035,7rOIWUhSfjWh4E7443PYE8
00000035,4RY96Asd9IefaL3X4LOLZ8
00000035,3SZqA7rQvROJsCbUu2v0xa
00000035,5ljCWsDlSyJ41kwqym2ORw
00000035,5NQbUaeTEOGdD6hHcre0dZ
00000035,1nX9KhK3Fff27SnrIor2Yb
00000035,2k431Ect1b8BW0oTvHEU5R
00000035,6VixoRqnikN4QqegoKUSbH
00000035,4Js2MCBgl8wupEjKewj0kT
00000035,6H0AwSQ20mo62jGlPGB8S6
00000035,2OcLr0onQU36t5oQ5NTMpy
00000035,4EWCNWgDS8707fNSZ1oaA5
00000035,4Oun2ylbjFKMPTiaSbbCih
00000035,4IYKjN1DrYzxKXt0umJqsG
00000035,4wFjTWCunQFKtukqrNijEt
00000035,5IweeQZdY5XEzStLzUJG5t
00000035,3OMqeZU9lQGimMwMjPvBsp
00000035,7kfTqGMzIHFWeBeOJALzRf
00000035,5nZRVPVZdHfNVaDnl1IaiY
00000035,5Bi7SC49g4neuXwzgXBeFy
00000035,1GMDpf82TUwTVBPYiu0dmR
00000035,23NWj2izXAJ4yL6Nah73wf
00000035,7Bpx2vsWfQFBACRz4h3IqH
00000035,60PAzFNW3vAiAiVK6DRJfB
00000035,0OvwzS8FX73Bw7ykMRmffU
00000035,3aGibUHhQyBsyumYHylw0K
00000035,3HnhrVBybVBzp9yEQcAzfC
00000035,4Onlx3t98YDeu8bM7wRS5K
00000035,0trHOzAhNpGCsGBEu7dOJo
00000035,0WKYRFtH6KKbaNWjsxqm70
00000036,6jBCehpNMkwFVF3dz4nLIW
00000036,2NRQ80uXOLkfNMXsjuBOxB
00000036,0WSEq9Ko4kFPt8yo3ICd6T
00000036,2c7H254xlKoGhmZT194C0T
00000036,5IweeQZdY5XEzStLzUJG5t
00000036,2fT7jfIwN62hWmhVcfP1Cg
00000036,4yxKbzUC9auTZR9rTvFOTr
00000036,47TqCCnEliDp8NRDyIQoQq
00000036,2tJulUYLDKOg9XrtVkMgcJ
00000036,4GUQGTQbrpLj13OM1fYnP6
00000036,6ihObRBTB8xdSH2mlERtOX
00000036,3eFBLpdod3HTbTCxzxVKYK
00000036,76dZuMVXjIyLPRLv00skGd
00000036,3wKKkGVn7cVSfgPeYYIiXG
00000036,0trHOzAhNpGCsGBEu7dOJo
